,window_ID,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,acc_xyz
0,1,-9.65342109375,-1.4041992736816404,-1.0486603271484374,0.015267175572519,1.0534351145038168,0.8549618320610687,9.811218216674243
1,1,-9.660603698730467,-1.4065934753417968,-1.052251629638672,-0.015267175572519,1.2061068702290076,0.7938931297709924,9.819012298641658
2,1,-9.667786303710937,-1.4161702819824218,-1.0462661254882812,0.0,1.1908396946564883,0.7022900763358778,9.826815510995168
3,1,-9.674968908691406,-1.418564483642578,-1.0498574279785156,0.0610687022900763,1.1450381679389312,0.5954198473282443,9.834609763355086
4,1,-9.668983404541017,-1.4233528869628906,-1.045069024658203,0.0916030534351145,1.0534351145038168,0.4885496183206106,9.828903437536416
5,1,-9.658209497070311,-1.4245499877929686,-1.0390835205078124,0.1984732824427481,0.8244274809160306,0.366412213740458,9.81784334360714
6,1,-9.641450085449218,-1.4233528869628906,-1.0378864196777342,0.2442748091603053,0.7175572519083969,0.3358778625954198,9.80105613753874
7,1,-9.619902270507811,-1.4245499877929686,-1.0390835205078124,0.2748091603053435,0.6412213740458015,0.3206106870229007,9.78016139562294
8,1,-9.59476315307617,-1.4317325927734377,-1.0187328063964842,0.2900763358778626,0.5801526717557252,0.3511450381679389,9.754340301202658
9,1,-9.583989245605467,-1.4413093994140624,-1.0091559997558592,0.3206106870229007,0.5801526717557252,0.366412213740458,9.744158171774709
10,1,-9.574412438964844,-1.4425065002441406,-0.9911994873046874,0.366412213740458,0.5954198473282443,0.4122137404580153,9.733071199692542
11,1,-9.560047229003906,-1.4341267944335936,-0.9864110839843748,0.4427480916030534,0.6259541984732825,0.4732824427480916,9.717213052614667
12,1,-9.65940659790039,-1.3826514587402343,-1.0402806213378906,0.4427480916030534,1.1908396946564883,1.2061068702290076,9.813156711835862
13,1,-9.652223992919922,-1.3754688537597657,-1.0378864196777342,0.3969465648854962,1.1755725190839694,1.1755725190839694,9.80482283355052
14,1,-9.630676177978517,-1.3838485595703125,-1.0271125122070313,0.3511450381679389,1.1755725190839694,1.1297709923664123,9.78365578879592
15,1,-9.619902270507811,-1.3910311645507811,-1.01514150390625,0.3206106870229007,1.1297709923664123,0.916030534351145,9.77281943288762
16,1,-9.609128363037108,-1.3958195678710936,-1.0115502014160156,0.3511450381679389,1.1145038167938932,0.7633587786259542,9.762524979397536
17,1,-9.598354455566406,-1.3958195678710936,-1.0079588989257813,0.4274809160305343,1.099236641221374,0.5954198473282443,9.751548680218288
18,1,-9.58279214477539,-1.3838485595703125,-1.005564697265625,0.5343511450381679,1.099236641221374,0.2900763358778626,9.734274625578458
19,1,-9.576806640625,-1.3778630554199218,-1.0127473022460938,0.6564885496183206,1.1297709923664123,0.183206106870229,9.728277809027505
20,1,-9.572018237304688,-1.3682862487792968,-1.0139444030761715,0.6870229007633588,1.1603053435114503,0.1221374045801526,9.722336326543202
21,1,-9.575609539794922,-1.3670891479492189,-1.016338604736328,0.6717557251908397,1.2061068702290076,0.0916030534351145,9.72595367851037
22,1,-9.585186346435547,-1.3658920471191405,-1.01514150390625,0.5954198473282443,1.251908396946565,0.1068702290076335,9.735089658201964
23,1,-9.592368951416017,-1.3718775512695311,-1.0211270080566406,0.5343511450381679,1.251908396946565,0.1526717557251908,9.743628199102734
24,1,-9.597157354736328,-1.37906015625,-1.0211270080566406,0.4885496183206106,1.236641221374046,0.2137404580152671,9.749355700389057
25,1,-9.592368951416017,-1.455674609375,-1.0330980163574215,0.183206106870229,1.297709923664122,0.1068702290076335,9.757039621722903
26,1,-9.59476315307617,-1.456871710205078,-1.0342951171875,0.2442748091603053,1.3129770992366412,0.0610687022900763,9.759698844383568
27,1,-9.598354455566406,-1.4628572143554686,-1.045069024658203,0.3206106870229007,1.3435114503816794,0.015267175572519,9.765271565634178
28,1,-9.59476315307617,-1.4616601135253906,-1.05344873046875,0.4274809160305343,1.4045801526717556,-0.0305343511450381,9.76246303341659
29,1,-9.591171850585935,-1.4616601135253906,-1.0654197387695312,0.4580152671755725,1.4351145038167938,-0.0458015267175572,9.760232936498127
30,1,-9.591171850585935,-1.4604630126953124,-1.0666168395996094,0.4580152671755725,1.450381679389313,-0.0763358778625954,9.760184483985975
31,1,-9.595960253906249,-1.4688427185058592,-1.0690110412597655,0.4580152671755725,1.450381679389313,-0.0763358778625954,9.76640858927126
32,1,-9.600748657226562,-1.476025323486328,-1.064222637939453,0.4580152671755725,1.4198473282442747,-0.0763358778625954,9.771673109448216
33,1,-9.604339959716796,-1.4772224243164065,-1.061828436279297,0.4732824427480916,1.3740458015267176,-0.0763358778625954,9.77512208521241
34,1,-9.606734161376952,-1.4772224243164065,-1.045069024658203,0.5038167938931297,1.3129770992366412,-0.0763358778625954,9.775668601408816
35,1,-9.605537060546874,-1.4712369201660156,-1.0378864196777342,0.5343511450381679,1.267175572519084,-0.0916030534351145,9.772823978612864
36,1,-9.591171850585935,-1.4604630126953124,-1.0295067138671874,0.5648854961832062,1.2061068702290076,-0.0916030534351145,9.756198734795266
37,1,-9.591171850585935,-1.4604630126953124,-1.0271125122070313,0.5648854961832062,1.1603053435114503,-0.1374045801526717,9.755946381138807
38,1,-9.586383447265623,-1.4640543151855467,-1.0199299072265624,0.5801526717557252,1.1450381679389312,-0.1526717557251908,9.75102351814808
39,1,-9.58279214477539,-1.4712369201660156,-1.0127473022460938,0.5954198473282443,1.1145038167938932,-0.1679389312977099,9.74782542228959
40,1,-9.585186346435547,-1.4808137268066406,-0.9995791931152344,0.6106870229007634,1.1145038167938932,-0.183206106870229,9.750270004092313
41,1,-9.586383447265623,-1.4796166259765624,-0.9995791931152344,0.7022900763358778,1.1297709923664123,-0.1526717557251908,9.751265124135614
42,1,-9.586383447265623,-1.4772224243164065,-0.997184991455078,0.7480916030534351,1.1450381679389312,-0.1221374045801526,9.750656982793256
43,1,-9.593566052246093,-1.466448516845703,-0.997184991455078,0.7786259541984732,1.1603053435114503,-0.1068702290076335,9.756093416862658
44,1,-9.58877764892578,-1.456871710205078,-0.9828197814941406,0.7938931297709924,1.1603053435114503,-0.0763358778625954,9.748490483322568
45,1,-9.585186346435547,-1.456871710205078,-0.9828197814941406,0.7938931297709924,1.236641221374046,-0.0763358778625954,9.744958039867925
46,1,-9.585186346435547,-1.456871710205078,-0.9840168823242188,0.7633587786259542,1.267175572519084,-0.0916030534351145,9.745078845273104
47,1,-9.58279214477539,-1.456871710205078,-0.9804255798339844,0.732824427480916,1.282442748091603,-0.1221374045801526,9.742361869051958
48,1,-9.587580548095705,-1.4532804077148436,-0.97683427734375,0.6412213740458015,1.3129770992366412,-0.1984732824427481,9.746175142847814
49,1,-9.58997474975586,-1.4604630126953124,-0.9732429748535156,0.6106870229007634,1.3282442748091603,-0.2290076335877862,9.74924457588934
50,1,-9.58997474975586,-1.466448516845703,-0.9732429748535156,0.5648854961832062,1.3587786259541983,-0.2595419847328244,9.750143016469842
51,1,-9.592368951416017,-1.4688427185058592,-0.9732429748535156,0.5343511450381679,1.3587786259541983,-0.2900763358778626,9.752858192340303
52,1,-9.593566052246093,-1.467645617675781,-0.97683427734375,0.4580152671755725,1.4045801526717556,-0.3206106870229007,9.754214394982576
53,1,-9.592368951416017,-1.4628572143554686,-0.9708487731933592,0.4122137404580153,1.4045801526717556,-0.3206106870229007,9.751719882671614
54,1,-9.600748657226562,-1.458068811035156,-0.9708487731933592,0.366412213740458,1.4351145038167938,-0.3358778625954198,9.759246219732452
55,1,-9.599551556396484,-1.458068811035156,-0.9756371765136718,0.3206106870229007,1.450381679389313,-0.3206106870229007,9.75854613361146
56,1,-9.59476315307617,-1.456871710205078,-0.9804255798339844,0.1984732824427481,1.450381679389313,-0.3206106870229007,9.754137043389171
57,1,-9.593566052246093,-1.4616601135253906,-0.9852139831542968,0.1068702290076335,1.4351145038167938,-0.3511450381679389,9.754158419816775
58,1,-9.58997474975586,-1.4736311218261715,-0.9888052856445312,0.015267175572519,1.4351145038167938,-0.3816793893129771,9.752791409493396
